form,ingr,month,revenue
Powder,Eurycoma longifolia,dec,0.0
Other,Eurycoma longifolia,dec,0.0
Gummy,Fadogia agrestis,dec,0.0
Softgels,Fadogia agrestis,dec,0.0
Tablets,Fadogia agrestis,dec,0.0
Capsules,Fadogia agrestis,dec,0.1150993
Powder,Fadogia agrestis,dec,0.0
Other,Fadogia agrestis,dec,0.0
Gummy,L-Glutathione,dec,0.004418
Softgels,L-Glutathione,dec,0.3166
Tablets,L-Glutathione,dec,0.023155
Capsules,L-Glutathione,dec,0.7524929499999999
Powder,L-Glutathione,dec,0.041869550000000005
Other,L-Glutathione,dec,0.011246
Gummy,Coleus forskohlii,dec,0.0
Softgels,Coleus forskohlii,dec,0.0
Tablets,Coleus forskohlii,dec,0.0
Capsules,Coleus forskohlii,dec,0.352772
Powder,Coleus forskohlii,dec,0.10910279
Other,Coleus forskohlii,dec,0.0
Gummy,DHEA,dec,0.0
Softgels,DHEA,dec,0.0
Tablets,DHEA,dec,0.120454
Capsules,DHEA,dec,0.22748975333333332
Powder,DHEA,dec,0.0
Other,DHEA,dec,0.0
Gummy,Protein,dec,0.0
Softgels,Protein,dec,0.026992
Tablets,Protein,dec,0.0
Capsules,Protein,dec,0.109895
Powder,Protein,dec,3.167499
Other,Protein,dec,0.0
Gummy,Nitric Oxide,dec,0.0
Softgels,Nitric Oxide,dec,0.0
Tablets,Nitric Oxide,dec,0.278406
Capsules,Nitric Oxide,dec,0.346954
Powder,Nitric Oxide,dec,2.491609
Other,Nitric Oxide,dec,0.009699
Gummy,Olive Leaf,dec,0.0
Softgels,Olive Leaf,dec,1.051703
Tablets,Olive Leaf,dec,0.004407
Capsules,Olive Leaf,dec,1.91571044
Powder,Olive Leaf,dec,0.12631529
Other,Olive Leaf,dec,0.015814
Gummy,Tart Cherry,dec,0.427828
Softgels,Tart Cherry,dec,0.024015
Tablets,Tart Cherry,dec,0.42546235
Capsules,Tart Cherry,dec,1.0130764442857143
Powder,Tart Cherry,dec,0.004376
Other,Tart Cherry,dec,0.0
Gummy,Neem,dec,0.0
Softgels,Neem,dec,0.0
Tablets,Neem,dec,0.018823970000000002
Capsules,Neem,dec,0.116204
Powder,Neem,dec,0.050121
Other,Neem,dec,0.0
Gummy,Pycnogenol,dec,0.0
Softgels,Pycnogenol,dec,0.0
Tablets,Pycnogenol,dec,0.006301
Capsules,Pycnogenol,dec,0.46312737
Powder,Pycnogenol,dec,0.0
Other,Pycnogenol,dec,0.0
Gummy,Vitamin K,dec,0.37370164
Softgels,Vitamin K,dec,1.03418795
Tablets,Vitamin K,dec,1.448832
Capsules,Vitamin K,dec,4.099368358571429
Powder,Vitamin K,dec,0.050992
Other,Vitamin K,dec,0.037882
Gummy,Sea_Moss,jan,0.361425
Softgels,Sea_Moss,jan,0.072772
Tablets,Sea_Moss,jan,0.009943
Capsules,Sea_Moss,jan,0.9865469328571429
Powder,Sea_Moss,jan,0.225608
Other,Sea_Moss,jan,0.0191637
Gummy,ACV,jan,4.244694728571428
Softgels,ACV,jan,0.0
Tablets,ACV,jan,0.002659
Capsules,ACV,jan,1.8923139444444446
Powder,ACV,jan,0.21812
Other,ACV,jan,0.0
Gummy,Copper,jan,0.003978
Softgels,Copper,jan,0.154793
Tablets,Copper,jan,1.2019719819999999
Capsules,Copper,jan,1.5010981257142857
Powder,Copper,jan,0.18936316333333333
Other,Copper,jan,0.0
Gummy,Manganese,jan,0.21107
Softgels,Manganese,jan,0.0
Tablets,Manganese,jan,1.054840832
Capsules,Manganese,jan,0.88029038
Powder,Manganese,jan,0.395779
Other,Manganese,jan,0.015665635714285715
Gummy,Potassium,jan,0.933331
Softgels,Potassium,jan,0.148976
Tablets,Potassium,jan,1.011622
Capsules,Potassium,jan,2.1243444300000003
Powder,Potassium,jan,9.455418
Other,Potassium,jan,0.03532348
Gummy,Melatonin,jan,3.315014
Softgels,Melatonin,jan,0.038544
Tablets,Melatonin,jan,3.1607823966666664
Capsules,Melatonin,jan,2.311411928095238
Powder,Melatonin,jan,0.0
Other,Melatonin,jan,0.004937
Gummy,Ashwagandha,jan,1.0757375500000002
Softgels,Ashwagandha,jan,0.046461
Tablets,Ashwagandha,jan,0.46744611
Capsules,Ashwagandha,jan,3.5231641028571428
Powder,Ashwagandha,jan,1.662206
Other,Ashwagandha,jan,0.024587920000000003
Gummy,Collagen,jan,1.199878
Softgels,Collagen,jan,0.302745
Tablets,Collagen,jan,1.4604570625
Capsules,Collagen,jan,4.641360643750001
Powder,Collagen,jan,16.1872841
Other,Collagen,jan,0.006469
Gummy,Red Weed,jan,0.099864
Softgels,Red Weed,jan,0.0
Tablets,Red Weed,jan,0.0
Capsules,Red Weed,jan,0.177796
Powder,Red Weed,jan,0.20265
Other,Red Weed,jan,0.005069
Gummy,Greens,jan,0.921407
Softgels,Greens,jan,1.0842337001785716
Tablets,Greens,jan,1.9113917333333335
Capsules,Greens,jan,5.214596100416667
Powder,Greens,jan,8.772691537777778
Other,Greens,jan,0.05237
Gummy,Greens_Broccoli,jan,0.449933
Softgels,Greens_Broccoli,jan,0.0
Tablets,Greens_Broccoli,jan,0.562049
Capsules,Greens_Broccoli,jan,1.054875
Powder,Greens_Broccoli,jan,0.249497
Other,Greens_Broccoli,jan,0.0
Gummy,Greens_Barley,jan,0.0
Softgels,Greens_Barley,jan,0.0
Tablets,Greens_Barley,jan,0.002476
Capsules,Greens_Barley,jan,0.007813
Powder,Greens_Barley,jan,0.420176
Other,Greens_Barley,jan,0.0
Gummy,Greens_Collard,jan,0.0
Softgels,Greens_Collard,jan,0.0
Tablets,Greens_Collard,jan,0.0
Capsules,Greens_Collard,jan,0.0
Powder,Greens_Collard,jan,0.0
Other,Greens_Collard,jan,0.0
Gummy,Greens_Chlorella,jan,0.0
Softgels,Greens_Chlorella,jan,0.060688
Tablets,Greens_Chlorella,jan,0.472644
Capsules,Greens_Chlorella,jan,0.641345
Powder,Greens_Chlorella,jan,2.5695995444444444
Other,Greens_Chlorella,jan,0.0
Gummy,Greens_Spirulina,jan,0.0
Softgels,Greens_Spirulina,jan,0.0
Tablets,Greens_Spirulina,jan,0.5076463433333334
Capsules,Greens_Spirulina,jan,0.927226
Powder,Greens_Spirulina,jan,3.5993765444444445
Other,Greens_Spirulina,jan,0.003825
Gummy,Greens_Spinach,jan,0.356467
Softgels,Greens_Spinach,jan,0.130049
Tablets,Greens_Spinach,jan,0.303445
Capsules,Greens_Spinach,jan,1.077263
Powder,Greens_Spinach,jan,0.199522
Other,Greens_Spinach,jan,0.0
Gummy,Greens_Kale,jan,0.279609
Softgels,Greens_Kale,jan,0.0
Tablets,Greens_Kale,jan,0.478579
Capsules,Greens_Kale,jan,1.431312
Powder,Greens_Kale,jan,0.386852
Other,Greens_Kale,jan,0.009473
Gummy,Greens_Wheatgrass,jan,0.0
Softgels,Greens_Wheatgrass,jan,0.0
Tablets,Greens_Wheatgrass,jan,0.017611
Capsules,Greens_Wheatgrass,jan,0.017484
Powder,Greens_Wheatgrass,jan,1.30764298
Other,Greens_Wheatgrass,jan,0.0
Gummy,Greens_alfa,jan,0.0
Softgels,Greens_alfa,jan,0.0
Tablets,Greens_alfa,jan,0.18935539
Capsules,Greens_alfa,jan,0.6189539599999999
Powder,Greens_alfa,jan,0.072298
Other,Greens_alfa,jan,0.00244
Gummy,Greens_Chlorophyll,jan,0.0
Softgels,Greens_Chlorophyll,jan,0.0
Tablets,Greens_Chlorophyll,jan,0.0
Capsules,Greens_Chlorophyll,jan,0.0
Powder,Greens_Chlorophyll,jan,0.0
Other,Greens_Chlorophyll,jan,0.0
Gummy,Artichoke,jan,0.0
Softgels,Artichoke,jan,0.00743
Tablets,Artichoke,jan,0.152424
Capsules,Artichoke,jan,1.68249803
Powder,Artichoke,jan,0.138135
Other,Artichoke,jan,0.004097
Gummy,Brown Weed,jan,0.095433
Softgels,Brown Weed,jan,0.060688
Tablets,Brown Weed,jan,0.509702
Capsules,Brown Weed,jan,0.70713199
Powder,Brown Weed,jan,0.214694
Other,Brown Weed,jan,0.002681
Gummy,Omega3,jan,1.8547628885714287
Softgels,Omega3,jan,14.793997063749998
Tablets,Omega3,jan,0.44370856
Capsules,Omega3,jan,5.669384861587302
Powder,Omega3,jan,0.37100466000000004
Other,Omega3,jan,0.13278163571428572
Gummy,Hemp,jan,1.52949575
Softgels,Hemp,jan,0.03275
Tablets,Hemp,jan,0.0
Capsules,Hemp,jan,0.104337
Powder,Hemp,jan,0.244387
Other,Hemp,jan,0.003882
Gummy,Resveratrol,jan,0.00594
Softgels,Resveratrol,jan,0.036271
Tablets,Resveratrol,jan,0.12055
Capsules,Resveratrol,jan,2.2890098868055557
Powder,Resveratrol,jan,0.3067518633333333
Other,Resveratrol,jan,0.004128
Gummy,Black_cohosh,jan,0.279609
Softgels,Black_cohosh,jan,0.0
Tablets,Black_cohosh,jan,0.004164
Capsules,Black_cohosh,jan,0.2922172
Powder,Black_cohosh,jan,0.0
Other,Black_cohosh,jan,0.0
Gummy,Mushrooms,jan,0.01675
Softgels,Mushrooms,jan,0.004442
Tablets,Mushrooms,jan,0.223371
Capsules,Mushrooms,jan,3.160407
Powder,Mushrooms,jan,1.49042521
Other,Mushrooms,jan,0.021465
Gummy,Superfruits,jan,4.030875
Softgels,Superfruits,jan,0.0
Tablets,Superfruits,jan,0.119803
Capsules,Superfruits,jan,3.2682834433333334
Powder,Superfruits,jan,1.5778464366666665
Other,Superfruits,jan,0.032514
Gummy,B9,jan,3.818105
Softgels,B9,jan,0.91518
Tablets,B9,jan,3.12982
Capsules,B9,jan,8.701573902857143
Powder,B9,jan,0.672134
Other,B9,jan,0.04355263571428571
Gummy,B7,jan,3.9799688250000003
Softgels,B7,jan,1.81385
Tablets,B7,jan,1.6565475600000001
Capsules,B7,jan,4.952749011488096
Powder,B7,jan,0.69225
Other,B7,jan,0.029135086825396825
Gummy,B12,jan,7.110310825
Softgels,B12,jan,0.699315
Tablets,B12,jan,4.694583331285715
Capsules,B12,jan,8.7392022775
Powder,B12,jan,1.118756
Other,B12,jan,0.05741963571428572
Gummy,B5,jan,0.472093
Softgels,B5,jan,0.254422
Tablets,B5,jan,0.9980004992857142
Capsules,B5,jan,2.842877
Powder,B5,jan,0.115665
Other,B5,jan,0.019003
Gummy,B6,jan,1.889207825
Softgels,B6,jan,0.233984
Tablets,B6,jan,1.4604853100000001
Capsules,B6,jan,6.655603185
Powder,B6,jan,0.382026
Other,B6,jan,0.021352635714285716
Gummy,B3,jan,0.269671
Softgels,B3,jan,0.138995
Tablets,B3,jan,1.6196804992857143
Capsules,B3,jan,6.141650351805556
Powder,B3,jan,1.309032
Other,B3,jan,0.028727635714285715
Gummy,B2,jan,0.072729
Softgels,B2,jan,0.131284
Tablets,B2,jan,1.4607894992857142
Capsules,B2,jan,3.325616
Powder,B2,jan,0.335712
Other,B2,jan,0.026922635714285714
Gummy,B8,jan,0.419333
Softgels,B8,jan,0.0
Tablets,B8,jan,0.5724774992857142
Capsules,B8,jan,2.29596958
Powder,B8,jan,0.39267
Other,B8,jan,0.005945
Gummy,Phosphatidylserine,jan,0.336484
Softgels,Phosphatidylserine,jan,1.45920705
Tablets,Phosphatidylserine,jan,0.0
Capsules,Phosphatidylserine,jan,3.06876254
Powder,Phosphatidylserine,jan,0.0
Other,Phosphatidylserine,jan,0.019421
Gummy,Gaba,jan,0.004277
Softgels,Gaba,jan,0.018614
Tablets,Gaba,jan,0.050767
Capsules,Gaba,jan,1.11033986
Powder,Gaba,jan,0.0
Other,Gaba,jan,0.029239
Gummy,Black Pepper,jan,0.20004
Softgels,Black Pepper,jan,0.650343062
Tablets,Black Pepper,jan,0.423153
Capsules,Black Pepper,jan,7.425895746666666
Powder,Black Pepper,jan,1.454873
Other,Black Pepper,jan,0.013676
Gummy,Fenugreek,jan,0.054102
Softgels,Fenugreek,jan,0.0
Tablets,Fenugreek,jan,0.010796
Capsules,Fenugreek,jan,0.47343290666666665
Powder,Fenugreek,jan,0.005621
Other,Fenugreek,jan,0.019692
Gummy,Cinnamon,jan,0.08644407222222222
Softgels,Cinnamon,jan,0.260755
Tablets,Cinnamon,jan,0.279356
Capsules,Cinnamon,jan,1.5006898266666666
Powder,Cinnamon,jan,0.30209834999999996
Other,Cinnamon,jan,0.043895
Gummy,Garlic,jan,0.279609
Softgels,Garlic,jan,0.40075003857142855
Tablets,Garlic,jan,0.43173556
Capsules,Garlic,jan,2.3103368550000005
Powder,Garlic,jan,0.0
Other,Garlic,jan,0.050721
Gummy,Turmeric|Curcumin,jan,0.792374
Softgels,Turmeric|Curcumin,jan,1.0139053072222222
Tablets,Turmeric|Curcumin,jan,1.60776872
Capsules,Turmeric|Curcumin,jan,10.531354262380955
Powder,Turmeric|Curcumin,jan,0.76105174
Other,Turmeric|Curcumin,jan,0.021034
Gummy,Elderberry,jan,3.899856
Softgels,Elderberry,jan,0.0
Tablets,Elderberry,jan,0.119803
Capsules,Elderberry,jan,2.9570184433333333
Powder,Elderberry,jan,0.9202674366666667
Other,Elderberry,jan,0.017091
Gummy,Echinacea,jan,0.562106
Softgels,Echinacea,jan,0.0
Tablets,Echinacea,jan,0.595742
Capsules,Echinacea,jan,1.659058255
Powder,Echinacea,jan,0.197231
Other,Echinacea,jan,0.012126
Gummy,Milk_Thistle,jan,0.054102
Softgels,Milk_Thistle,jan,0.083037
Tablets,Milk_Thistle,jan,0.114142
Capsules,Milk_Thistle,jan,3.85583517
Powder,Milk_Thistle,jan,0.215092
Other,Milk_Thistle,jan,0.008204
Gummy,Omega6,jan,0.06543432333333334
Softgels,Omega6,jan,1.1715921699999998
Tablets,Omega6,jan,0.14554
Capsules,Omega6,jan,4.911492956805555
Powder,Omega6,jan,1.451158605
Other,Omega6,jan,0.07199904666666666
Gummy,Magnesium,jan,1.431775
Softgels,Magnesium,jan,0.480704
Tablets,Magnesium,jan,2.5661415214285714
Capsules,Magnesium,jan,11.364826145952382
Powder,Magnesium,jan,4.853538
Other,Magnesium,jan,0.02981548
Gummy,Zinc,jan,7.466183095
Softgels,Zinc,jan,1.3875673625
Tablets,Zinc,jan,5.9170991299999995
Capsules,Zinc,jan,11.841930003968253
Powder,Zinc,jan,5.035591206666667
Other,Zinc,jan,0.05496848571428571
Gummy,Selenium,jan,0.634811
Softgels,Selenium,jan,0.077012
Tablets,Selenium,jan,2.422947875
Capsules,Selenium,jan,2.3456867807142854
Powder,Selenium,jan,0.254266
Other,Selenium,jan,0.016378
Gummy,L-Theanine,jan,0.237842
Softgels,L-Theanine,jan,0.065585
Tablets,L-Theanine,jan,0.130565
Capsules,L-Theanine,jan,3.0900048466666665
Powder,L-Theanine,jan,0.12630460000000002
Other,L-Theanine,jan,0.012433
Gummy,COQ10,jan,0.2247431280952381
Softgels,COQ10,jan,4.410862773273809
Tablets,COQ10,jan,0.36748965714285714
Capsules,COQ10,jan,2.3187077251190478
Powder,COQ10,jan,0.0
Other,COQ10,jan,0.0
Gummy,BHB_rasp_ketones,jan,0.0
Softgels,BHB_rasp_ketones,jan,0.10258394
Tablets,BHB_rasp_ketones,jan,0.048551
Capsules,BHB_rasp_ketones,jan,1.8313100266666669
Powder,BHB_rasp_ketones,jan,1.05649528
Other,BHB_rasp_ketones,jan,0.091968
Gummy,MCT,jan,0.017131
Softgels,MCT,jan,0.3405749911111111
Tablets,MCT,jan,0.0
Capsules,MCT,jan,0.6209922
Powder,MCT,jan,1.93715016
Other,MCT,jan,0.0
Gummy,Green_coffee,jan,0.0
Softgels,Green_coffee,jan,0.0
Tablets,Green_coffee,jan,0.113103
Capsules,Green_coffee,jan,0.9526620441666667
Powder,Green_coffee,jan,1.000286
Other,Green_coffee,jan,0.0
Gummy,Green_tea,jan,0.0025006099999999995
Softgels,Green_tea,jan,0.0096057945
Tablets,Green_tea,jan,0.242828
Capsules,Green_tea,jan,4.362116977083334
Powder,Green_tea,jan,1.33283
Other,Green_tea,jan,0.027892
Gummy,Garcinia_cambogia,jan,0.0
Softgels,Garcinia_cambogia,jan,0.0
Tablets,Garcinia_cambogia,jan,0.116122
Capsules,Garcinia_cambogia,jan,0.5285844492857144
Powder,Garcinia_cambogia,jan,0.048496
Other,Garcinia_cambogia,jan,0.006286
Gummy,L-Carnitine,jan,0.009377
Softgels,L-Carnitine,jan,0.06341232875
Tablets,L-Carnitine,jan,0.30207114399999996
Capsules,L-Carnitine,jan,2.375093388333333
Powder,L-Carnitine,jan,1.461255995
Other,L-Carnitine,jan,0.052042
Gummy,Kava,jan,0.0
Softgels,Kava,jan,0.0
Tablets,Kava,jan,0.0
Capsules,Kava,jan,0.11761719285714285
Powder,Kava,jan,0.148201
Other,Kava,jan,0.034791
Gummy,Lutein,jan,0.08811639166666667
Softgels,Lutein,jan,2.989010739642857
Tablets,Lutein,jan,0.41846655666666666
Capsules,Lutein,jan,1.634690121011905
Powder,Lutein,jan,0.017960163333333334
Other,Lutein,jan,0.015665635714285715
Gummy,Saw_Palmetto,jan,0.072731
Softgels,Saw_Palmetto,jan,0.352597
Tablets,Saw_Palmetto,jan,0.422868725
Capsules,Saw_Palmetto,jan,2.2085542616071425
Powder,Saw_Palmetto,jan,0.079387
Other,Saw_Palmetto,jan,0.030686
Gummy,Berberine,jan,0.0
Softgels,Berberine,jan,0.0
Tablets,Berberine,jan,0.087543
Capsules,Berberine,jan,1.048938
Powder,Berberine,jan,0.0
Other,Berberine,jan,0.0034155000000000006
Gummy,Ginkgo_Biloba,jan,0.004618
Softgels,Ginkgo_Biloba,jan,0.033721
Tablets,Ginkgo_Biloba,jan,0.140489
Capsules,Ginkgo_Biloba,jan,2.10019163
Powder,Ginkgo_Biloba,jan,0.164485
Other,Ginkgo_Biloba,jan,0.051299
Gummy,Enzymes,jan,0.13416
Softgels,Enzymes,jan,0.017847
Tablets,Enzymes,jan,1.61464508
Capsules,Enzymes,jan,9.020962945357144
Powder,Enzymes,jan,3.629504
Other,Enzymes,jan,0.007656
Gummy,L-arginine,jan,0.0
Softgels,L-arginine,jan,0.0
Tablets,L-arginine,jan,0.5205301141269841
Capsules,L-arginine,jan,1.7833317030158733
Powder,L-arginine,jan,1.3822300495238098
Other,L-arginine,jan,0.09188147452380951
Gummy,L-Glutamine,jan,0.0
Softgels,L-Glutamine,jan,0.0
Tablets,L-Glutamine,jan,0.24269309791666668
Capsules,L-Glutamine,jan,1.049382095079365
Powder,L-Glutamine,jan,1.651036136031746
Other,L-Glutamine,jan,0.056974205
Gummy,L-Lysine,jan,0.117887
Softgels,L-Lysine,jan,0.0
Tablets,L-Lysine,jan,0.6464784505952381
Capsules,L-Lysine,jan,0.7033135790277778
Powder,L-Lysine,jan,0.10484746428571427
Other,L-Lysine,jan,0.041540940000000005
Gummy,Creatine,jan,0.0
Softgels,Creatine,jan,0.0
Tablets,Creatine,jan,1.0587065114285712
Capsules,Creatine,jan,1.4396629998809523
Powder,Creatine,jan,9.385993749738095
Other,Creatine,jan,0.08034516
Gummy,Cayenne,jan,0.0
Softgels,Cayenne,jan,0.0
Tablets,Cayenne,jan,0.002659
Capsules,Cayenne,jan,0.6995344416666667
Powder,Cayenne,jan,0.225003
Other,Cayenne,jan,0.013588
Gummy,Citrulline,jan,0.0
Softgels,Citrulline,jan,0.0
Tablets,Citrulline,jan,0.16348225083333334
Capsules,Citrulline,jan,1.392380432063492
Powder,Citrulline,jan,2.854753133777778
Other,Citrulline,jan,0.064147
Gummy,VitaminD,jan,7.547125145
Softgels,VitaminD,jan,5.4132474
Tablets,VitaminD,jan,5.583862859999999
Capsules,VitaminD,jan,12.913111510555554
Powder,VitaminD,jan,3.5653894
Other,VitaminD,jan,0.035589635714285715
Gummy,Iron,jan,0.435605
Softgels,Iron,jan,0.680102
Tablets,Iron,jan,3.220804
Capsules,Iron,jan,7.1268563291666664
Powder,Iron,jan,0.041549
Other,Iron,jan,0.027959635714285717
Gummy,Iodine,jan,0.594983
Softgels,Iodine,jan,0.247616
Tablets,Iodine,jan,0.86492715
Capsules,Iodine,jan,1.64701819
Powder,Iodine,jan,0.010621
Other,Iodine,jan,0.08991563571428572
Gummy,StJohns_Wort,jan,0.0
Softgels,StJohns_Wort,jan,0.0
Tablets,StJohns_Wort,jan,0.0
Capsules,StJohns_Wort,jan,0.39026488
Powder,StJohns_Wort,jan,0.0
Other,StJohns_Wort,jan,0.004345
Gummy,Calcium,jan,2.961525
Softgels,Calcium,jan,0.808258
Tablets,Calcium,jan,4.743934499285714
Capsules,Calcium,jan,8.348102020952382
Powder,Calcium,jan,4.21165012
Other,Calcium,jan,0.009081
Gummy,Caffeine,jan,0.019262
Softgels,Caffeine,jan,0.013917
Tablets,Caffeine,jan,0.863395
Capsules,Caffeine,jan,1.986344444166667
Powder,Caffeine,jan,6.87533669625
Other,Caffeine,jan,0.036582
Gummy,Horny Goat,jan,0.0
Softgels,Horny Goat,jan,0.0
Tablets,Horny Goat,jan,0.066417
Capsules,Horny Goat,jan,0.6766979328571429
Powder,Horny Goat,jan,0.013436
Other,Horny Goat,jan,0.014094699999999998
Gummy,Charcoal,jan,0.0
Softgels,Charcoal,jan,0.0
Tablets,Charcoal,jan,0.075635
Capsules,Charcoal,jan,0.5780350933333332
Powder,Charcoal,jan,0.036420869999999994
Other,Charcoal,jan,0.0
Gummy,5HTP,jan,0.13303
Softgels,5HTP,jan,0.015015
Tablets,5HTP,jan,0.35220337
Capsules,5HTP,jan,0.9776935600000001
Powder,5HTP,jan,0.0
Other,5HTP,jan,0.0
Gummy,Valerian,jan,0.682193
Softgels,Valerian,jan,0.0
Tablets,Valerian,jan,0.137828
Capsules,Valerian,jan,1.45324077
Powder,Valerian,jan,0.005768
Other,Valerian,jan,0.017919
Gummy,Lavender,jan,0.496023
Softgels,Lavender,jan,0.098188
Tablets,Lavender,jan,0.116813
Capsules,Lavender,jan,0.057429
Powder,Lavender,jan,0.234738
Other,Lavender,jan,0.002107
Gummy,Ginger,jan,0.730051
Softgels,Ginger,jan,0.076177
Tablets,Ginger,jan,1.774971
Capsules,Ginger,jan,5.844204987777777
Powder,Ginger,jan,0.73558298
Other,Ginger,jan,0.0218
Gummy,Ginseng,jan,0.028385
Softgels,Ginseng,jan,0.031481
Tablets,Ginseng,jan,0.147221
Capsules,Ginseng,jan,2.404817858690476
Powder,Ginseng,jan,0.65443548
Other,Ginseng,jan,0.024605
Gummy,Chamomile,jan,0.596558
Softgels,Chamomile,jan,0.018614
Tablets,Chamomile,jan,0.115314
Capsules,Chamomile,jan,1.05792429375
Powder,Chamomile,jan,0.002245
Other,Chamomile,jan,0.01026124
Gummy,Quercetin,jan,0.40299032000000007
Softgels,Quercetin,jan,0.0
Tablets,Quercetin,jan,0.15321875
Capsules,Quercetin,jan,7.559733700257937
Powder,Quercetin,jan,0.38825134222222224
Other,Quercetin,jan,0.0
Gummy,Bromelain,jan,0.13577032
Softgels,Bromelain,jan,0.0
Tablets,Bromelain,jan,0.28468
Capsules,Bromelain,jan,2.830263456111111
Powder,Bromelain,jan,0.670956
Other,Bromelain,jan,0.005325
Gummy,VitaminC,jan,11.125390097380953
Softgels,VitaminC,jan,3.10707551
Tablets,VitaminC,jan,8.733564229285715
Capsules,VitaminC,jan,21.242718430694445
Powder,VitaminC,jan,10.691688933333333
Other,VitaminC,jan,0.053231805714285714
Gummy,VitaminA,jan,2.5174584083333333
Softgels,VitaminA,jan,0.6440206229761904
Tablets,VitaminA,jan,1.227266
Capsules,VitaminA,jan,3.072427009047619
Powder,VitaminA,jan,1.2243611633333333
Other,VitaminA,jan,0.019802635714285716
Gummy,B1,jan,0.0
Softgels,B1,jan,0.209138
Tablets,B1,jan,0.789891
Capsules,B1,jan,2.6799154300000003
Powder,B1,jan,0.027149
Other,B1,jan,0.021306635714285715
Gummy,VitaminE,jan,3.443248
Softgels,VitaminE,jan,5.225649294857143
Tablets,VitaminE,jan,3.83032998
Capsules,VitaminE,jan,4.551882597500001
Powder,VitaminE,jan,0.982449
Other,VitaminE,jan,0.06010663571428572
Gummy,Choline,jan,0.384193
Softgels,Choline,jan,0.229775
Tablets,Choline,jan,0.9850204992857143
Capsules,Choline,jan,3.3243064299999996
Powder,Choline,jan,0.960124
Other,Choline,jan,0.002724
Gummy,Alpha GPC,jan,0.0
Softgels,Alpha GPC,jan,0.002459
Tablets,Alpha GPC,jan,0.0
Capsules,Alpha GPC,jan,1.945924
Powder,Alpha GPC,jan,1.036898
Other,Alpha GPC,jan,0.014869
Gummy,Black Seed Oil,jan,0.09250607222222222
Softgels,Black Seed Oil,jan,1.15475325
Tablets,Black Seed Oil,jan,0.0
Capsules,Black Seed Oil,jan,0.696038
Powder,Black Seed Oil,jan,0.0
Other,Black Seed Oil,jan,0.081589
Gummy,Tribulus,jan,0.0
Softgels,Tribulus,jan,0.0
Tablets,Tribulus,jan,0.04594
Capsules,Tribulus,jan,1.3406851128571426
Powder,Tribulus,jan,0.002099
Other,Tribulus,jan,0.0322897
Gummy,Probiotic,jan,2.2832065700000004
Softgels,Probiotic,jan,0.705091
Tablets,Probiotic,jan,2.071601
Capsules,Probiotic,jan,26.15361472642857
Powder,Probiotic,jan,7.493634019999999
Other,Probiotic,jan,0.029304
Gummy,Prebiotic,jan,1.597296
Softgels,Prebiotic,jan,0.273281
Tablets,Prebiotic,jan,0.950394
Capsules,Prebiotic,jan,6.092509926666667
Powder,Prebiotic,jan,1.1648793425000001
Other,Prebiotic,jan,0.029343
Gummy,Fiber,jan,2.239407
Softgels,Fiber,jan,0.080526
Tablets,Fiber,jan,1.047139
Capsules,Fiber,jan,7.931424162777778
Powder,Fiber,jan,4.6744966833333335
Other,Fiber,jan,0.055046
Gummy,Electrolyte,jan,0.0
Softgels,Electrolyte,jan,0.0
Tablets,Electrolyte,jan,0.179096
Capsules,Electrolyte,jan,0.691452
Powder,Electrolyte,jan,12.66027431
Other,Electrolyte,jan,0.0
Gummy,ALA,jan,0.0
Softgels,ALA,jan,0.39691964125
Tablets,ALA,jan,0.31851637
Capsules,ALA,jan,2.92261775781746
Powder,ALA,jan,0.14534866
Other,ALA,jan,0.03170339682539683
Gummy,BCAA,jan,0.082622
Softgels,BCAA,jan,0.0
Tablets,BCAA,jan,0.1543287938095238
Capsules,BCAA,jan,2.2013329117857143
Powder,BCAA,jan,5.415238907896826
Other,BCAA,jan,0.03201347
Gummy,GrapeSeed,jan,0.382628
Softgels,GrapeSeed,jan,0.25196
Tablets,GrapeSeed,jan,0.44016525142857144
Capsules,GrapeSeed,jan,0.9909496685714286
Powder,GrapeSeed,jan,2.8444085233333336
Other,GrapeSeed,jan,0.023015
Gummy,Triphala,jan,0.0
Softgels,Triphala,jan,0.0
Tablets,Triphala,jan,0.105819
Capsules,Triphala,jan,0.573032
Powder,Triphala,jan,0.028459
Other,Triphala,jan,0.0
Gummy,Lecithin,jan,0.647045
Softgels,Lecithin,jan,0.900195025
Tablets,Lecithin,jan,1.5241774992857142
Capsules,Lecithin,jan,0.531654
Powder,Lecithin,jan,1.56467475
Other,Lecithin,jan,0.003756
Gummy,Beta Alanine,jan,0.0
Softgels,Beta Alanine,jan,0.0
Tablets,Beta Alanine,jan,0.0
Capsules,Beta Alanine,jan,0.25183762111111113
Powder,Beta Alanine,jan,5.6233758599999994
Other,Beta Alanine,jan,0.0
Gummy,Hyaluronic_Acid,jan,0.038104
Softgels,Hyaluronic_Acid,jan,0.031899
Tablets,Hyaluronic_Acid,jan,0.382049
Capsules,Hyaluronic_Acid,jan,1.58870551875
Powder,Hyaluronic_Acid,jan,1.037734
Other,Hyaluronic_Acid,jan,0.04124
Gummy,Glucosamine|Chondroitine,jan,0.100308
Softgels,Glucosamine|Chondroitine,jan,0.005454
Tablets,Glucosamine|Chondroitine,jan,2.0227644133333333
Capsules,Glucosamine|Chondroitine,jan,3.1620978466666667
